Date,StartingEruptions_count,ActiveEruptions,ExplosivityIndexMax_max,DailyEruptedVolume_sum
1970-12-31,3.0,4.528767123287671,1.0,164285.7142857143
1971-12-31,3.0,4.1726027397260275,3.0,29168229.166666668
1972-12-31,2.0,3.989071038251366,2.0,11507.661888284725
1973-12-31,3.0,3.791780821917808,2.0,522413.7931034483
1974-12-31,2.0,3.493150684931507,4.0,8960017.969451932
1975-12-31,2.0,3.589041095890411,2.0,26587.007860138878
1976-12-31,5.0,4.144808743169399,2.0,147395.43081824962
1977-12-31,8.0,4.942465753424657,2.0,5305375.109401969
1978-12-31,2.0,5.865753424657535,2.0,105329.45736434108
1979-12-31,1.0,4.917808219178082,1.0,763.3587786259542
1980-12-31,2.0,4.049180327868853,1.0,200000.0
1981-12-31,3.0,4.273972602739726,2.0,152633.31138907175
1982-12-31,2.0,4.16986301369863,5.0,29923195.084485408
1983-12-31,3.0,3.084931506849315,2.0,526250.0
1984-12-31,2.0,3.0901639344262297,2.0,571895.4248366014
1985-12-31,4.0,3.2986301369863016,1.0,2790.952993182154
1986-12-31,2.0,3.0684931506849313,1.0,100826.44628099173
1987-12-31,6.0,2.6931506849315068,2.0,319383.4665366433
1988-12-31,2.0,3.0054644808743167,2.0,10000000.0
1989-12-31,1.0,2.9287671232876713,1.0,370.3703703703704
1990-12-31,1.0,2.4493150684931506,3.0,13477.088948787063
1991-12-31,3.0,3.819178082191781,2.0,32271.99102776344
1992-12-31,2.0,2.808743169398907,3.0,8336666.666666666
1993-12-31,1.0,2.5452054794520547,1.0,192.67822736030828
1994-12-31,5.0,3.536986301369863,2.0,5525172.236631157
1995-12-31,3.0,3.578082191780822,2.0,652062.074829932
1996-12-31,3.0,2.830601092896175,3.0,217736.7860943597
1997-12-31,4.0,3.7095890410958905,3.0,112675.88325652841
1998-12-31,2.0,4.589041095890411,2.0,123364.48598130842
1999-12-31,6.0,6.03013698630137,2.0,1732400.591698044
2000-12-31,1.0,5.795081967213115,1.0,308.641975308642
2001-12-31,4.0,5.027397260273973,1.0,134099.55280645296
2002-12-31,4.0,4.6,3.0,111720.52554898379
2003-12-31,2.0,4.66027397260274,1.0,1494.994288785863
2004-12-31,6.0,4.081967213114754,3.0,5340210.409745294
2005-12-31,5.0,5.5479452054794525,3.0,540033.0238672696
2006-12-31,7.0,5.8,3.0,404820.85805627075
2007-12-31,5.0,5.8054794520547945,2.0,386720.2729044834
2008-12-31,6.0,5.904371584699454,1.0,402651.4067715785
2009-12-31,4.0,5.67945205479452,2.0,46366.723334330454
2010-12-31,3.0,7.575342465753424,2.0,320867.5158664592
2011-12-31,4.0,4.254794520547946,2.0,154265.2027027027
2012-12-31,6.0,3.314207650273224,2.0,3110238.095238095
2013-12-31,6.0,4.868493150684931,3.0,487805.04538522766
2014-12-31,5.0,5.589041095890411,2.0,127969.70979762144
2015-12-31,10.0,6.2164383561643834,3.0,468087.2660741777
2016-12-31,4.0,7.185792349726776,2.0,5115655.577299413
2017-12-31,5.0,6.76986301369863,3.0,683849.8623357263
2018-12-31,4.0,5.926027397260274,1.0,104099.19390953874
2019-12-31,3.0,6.2,2.0,122773.74226526769
