timeymd,count,mag_max,energy_sum,energy_max,tsunami_sum,felt_mean,cdi_mean,nst_mean,mmi_mean
1970-01-04,0.0,,0.0,,0.0,,,,
1970-01-11,0.0,,0.0,,0.0,,,,
1970-01-18,1.0,5.38,7413102413009.192,7413102413009.192,0.0,,,445.0,
1970-01-25,0.0,,0.0,,0.0,,,,
1970-02-01,0.0,,0.0,,0.0,,,,
1970-02-08,0.0,,0.0,,0.0,,,,
1970-02-15,3.0,5.9,66670963125586.97,44668359215096.53,0.0,,,487.6666666666667,5.874
1970-02-22,0.0,,0.0,,0.0,,,,
1970-03-01,2.0,5.57,19721442900035.332,14288939585111.008,0.0,,,454.0,
1970-03-08,0.0,,0.0,,0.0,,,,
1970-03-15,1.0,6.01,65313055264747.43,65313055264747.43,0.0,,,556.0,4.216
1970-03-22,0.0,,0.0,,0.0,,,,
1970-03-29,0.0,,0.0,,0.0,,,,
1970-04-05,0.0,,0.0,,0.0,,,,
1970-04-12,0.0,,0.0,,0.0,,,,
1970-04-19,0.0,,0.0,,0.0,,,,
1970-04-26,0.0,,0.0,,0.0,,,,
1970-05-03,0.0,,0.0,,0.0,,,,
1970-05-10,0.0,,0.0,,0.0,,,,
1970-05-17,1.0,5.45,9440608762859.266,9440608762859.266,0.0,,,457.0,
1970-05-24,0.0,,0.0,,0.0,,,,
1970-05-31,2.0,6.09,103081811743077.28,86099375218459.81,0.0,,,528.5,4.8915
1970-06-07,5.0,6.4,314028928195793.6,251188643150959.25,0.0,,,548.0,5.017250000000001
1970-06-14,3.0,6.96,2329089698011144.0,1737800828749376.2,0.0,,,645.75,6.4335
1970-06-21,2.0,6.5,417909123681593.75,354813389233574.56,0.0,,,602.0,5.3294999999999995
1970-06-28,2.0,5.69,25216404583720.312,21627185237270.246,0.0,,,454.5,4.091
1970-07-05,1.0,6.0,63095734448019.17,63095734448019.17,0.0,,,554.0,4.975
1970-07-12,1.0,5.54,12882495516931.322,12882495516931.322,0.0,,,472.0,
1970-07-19,0.0,,0.0,,0.0,,,,
1970-07-26,0.0,,0.0,,0.0,,,,
1970-08-02,0.0,,0.0,,0.0,,,,
1970-08-09,0.0,,0.0,,0.0,,,,
1970-08-16,0.0,,0.0,,0.0,,,,
1970-08-23,0.0,,0.0,,0.0,,,,
1970-08-30,0.0,,0.0,,0.0,,,,
1970-09-06,1.0,5.19,3845917820453.5435,3845917820453.5435,0.0,,,414.0,
1970-09-13,0.0,,0.0,,0.0,,,,
1970-09-20,2.0,5.7,44774422771366.94,22387211385683.47,0.0,,,500.0,4.8575
1970-09-27,0.0,,0.0,,0.0,,,,
1970-10-04,1.0,5.24,4570881896148.7705,4570881896148.7705,0.0,,,422.0,
1970-10-11,0.0,,0.0,,0.0,,,,
1970-10-18,0.0,,0.0,,0.0,,,,
1970-10-25,1.0,5.11,2917427014001.166,2917427014001.166,0.0,,,402.0,
1970-11-01,1.0,5.14,3235936569296.2812,3235936569296.2812,0.0,,,406.0,
1970-11-08,1.0,5.27,5069907082747.023,5069907082747.023,0.0,,,427.0,
1970-11-15,2.0,5.75,30322602888959.742,26607250597988.03,0.0,,,461.0,5.416
1970-11-22,0.0,,0.0,,0.0,,,,
1970-11-29,2.0,6.0,107764093663115.7,63095734448019.17,0.0,,,545.0,5.5065
1970-12-06,2.0,6.5,358049325802870.9,354813389233574.56,0.0,,,528.0,6.399
1970-12-13,1.0,6.48,331131121482590.75,331131121482590.75,0.0,,,646.0,6.608
1970-12-20,0.0,,0.0,,0.0,,,,
1970-12-27,1.0,5.61,16405897731995.387,16405897731995.387,0.0,,,484.0,
1971-01-03,1.0,5.6,15848931924611.174,15848931924611.174,0.0,,,482.0,
1971-01-10,0.0,,0.0,,0.0,,,,
1971-01-17,0.0,,0.0,,0.0,,,,
1971-01-24,2.0,5.55,18066726911248.03,13335214321633.24,0.0,,,449.0,
1971-01-31,0.0,,0.0,,0.0,,,,
1971-02-07,1.0,5.87,40271703432545.945,40271703432545.945,0.0,,,530.0,
1971-02-14,0.0,,0.0,,0.0,,,,
1971-02-21,2.0,6.88,1342245067746604.8,1318256738556410.0,0.0,,,615.5,5.2620000000000005
1971-02-28,0.0,,0.0,,0.0,,,,
1971-03-07,0.0,,0.0,,0.0,,,,
1971-03-14,0.0,,0.0,,0.0,,,,
1971-03-21,2.0,5.57,17878158931561.07,14288939585111.008,0.0,,,444.0,
1971-03-28,0.0,,0.0,,0.0,,,,
1971-04-04,0.0,,0.0,,0.0,,,,
1971-04-11,3.0,5.61,26909041274835.52,16405897731995.387,0.0,,,456.0,
1971-04-18,1.0,5.18,3715352290971.7124,3715352290971.7124,0.0,,,413.0,
1971-04-25,1.0,5.73,24831331052955.68,24831331052955.68,0.0,,,505.0,4.08
1971-05-02,0.0,,0.0,,0.0,,,,
1971-05-09,1.0,6.01,65313055264747.43,65313055264747.43,0.0,,,556.0,
1971-05-16,0.0,,0.0,,0.0,,,,
1971-05-23,3.0,5.98,75002338272262.92,58884365535558.836,0.0,,,480.3333333333333,4.735
1971-05-30,0.0,,0.0,,0.0,,,,
1971-06-06,0.0,,0.0,,0.0,,,,
1971-06-13,1.0,5.73,24831331052955.68,24831331052955.68,0.0,,,505.0,
1971-06-20,2.0,6.3,184746250713081.66,177827941003892.28,0.0,,,526.5,5.369
1971-06-27,0.0,,0.0,,0.0,,,,
1971-07-04,2.0,5.62,29427582642331.33,16982436524617.46,0.0,,,478.0,4.07
1971-07-11,4.0,7.8,3.186406137328885e+16,3.162277660168379e+16,0.0,,,614.6666666666667,7.186999999999999
1971-07-18,1.0,5.6,15848931924611.174,15848931924611.174,0.0,,,482.0,
1971-07-25,0.0,,0.0,,0.0,,,,
1971-08-01,1.0,5.69,21627185237270.246,21627185237270.246,0.0,,,498.0,4.795
1971-08-08,0.0,,0.0,,0.0,,,,
1971-08-15,1.0,5.86,38904514499428.05,38904514499428.05,0.0,,,528.0,
1971-08-22,1.0,5.65,18836490894898.098,18836490894898.098,0.0,,,491.0,4.154
1971-08-29,0.0,,0.0,,0.0,,,,
1971-09-05,1.0,5.38,7413102413009.192,7413102413009.192,0.0,,,445.0,
1971-09-12,0.0,,0.0,,0.0,,,,
1971-09-19,1.0,5.33,6237348354824.217,6237348354824.217,0.0,,,437.0,
