datetime,Unnamed: 0,Volcano_Number,Eruption_Number,Activity_Type,ExplosivityIndexMax,StartEvidenceMethod,StartDateYear,StartDateMonth,StartDateDay,EndDateYear,EndDateMonth,EndDateDay,StartDate,EndDate,EruptedVolume,DurationDays,DailyEruptedVolume,timeymd
19801226,216,345040,11181,Confirmed Eruption,1,Observations: Reported,1980,12,26,1980,12,26,1980-12-26,1980-12-26,100000,1,100000.0,19801226
19810216,535,344040,10930,Confirmed Eruption,1,Observations: Reported,1981,2,16,1981,2,16,1981-02-16,1981-02-16,100000,1,100000.0,19810216
19810316,217,345040,11182,Confirmed Eruption,1,Observations: Reported,1981,3,16,1981,5,16,1981-03-16,1981-05-16,100000,62,1612.9032258064517,19810316
19810831,784,352020,11491,Confirmed Eruption,1,Observations: Reported,1981,8,31,1982,11,16,1981-08-31,1982-11-16,100000,443,225.73363431151242,19810831
19811125,536,344040,10931,Confirmed Eruption,2,Observations: Reported,1981,11,25,1982,3,2,1981-11-25,1982-03-02,5000000,98,51020.4081632653,19811125
19820115,1051,344120,11067,Confirmed Eruption,2,Observations: Reported,1982,1,15,1982,2,14,1982-01-15,1982-02-14,5000000,31,161290.32258064515,19820115
19820328,291,341120,10610,Confirmed Eruption,5,Observations: Reported,1982,3,28,1982,9,11,1982-03-28,1982-09-11,5000000000,168,29761904.76190476,19820328
19830206,1064,345020,11099,Confirmed Eruption,1,Observations: Reported,1983,2,6,1983,2,21,1983-02-06,1983-02-21,100000,16,6250.0,19830206
19830211,1248,341040,10461,Uncertain Eruption,1,unknown,1983,2,11,1983,2,15,1983-02-11,1983-02-15,100000,5,20000.0,19830211
19830316,1052,344120,11068,Confirmed Eruption,2,Observations: Reported,1983,3,16,1983,3,25,1983-03-16,1983-03-25,5000000,10,500000.0,19830316
19840331,1065,345020,11100,Confirmed Eruption,2,Observations: Reported,1984,3,31,1984,4,16,1984-03-31,1984-04-16,5000000,17,294117.64705882355,19840331
19841216,1042,344120,11069,Confirmed Eruption,2,Observations: Reported,1984,12,16,1985,1,2,1984-12-16,1985-01-02,5000000,18,277777.77777777775,19841216
19841222,74,351020,11289,Confirmed Eruption,1,Observations: Reported,1984,12,22,1985,3,19,1984-12-22,1985-03-19,100000,88,1136.3636363636363,19841222
19850516,778,352020,11492,Confirmed Eruption,1,Observations: Reported,1985,5,16,1985,6,16,1985-05-16,1985-06-16,100000,32,3125.0,19850516
19850702,1246,341040,10470,Confirmed Eruption,1,Observations: Reported,1985,7,2,1986,1,5,1985-07-02,1986-01-05,100000,188,531.9148936170212,19850702
19850911,75,351020,11290,Confirmed Eruption,3,Observations: Reported,1985,9,11,1991,7,13,1985-09-11,1991-07-13,50000000,2132,23452.157598499063,19850911
19850916,1066,345020,11101,Confirmed Eruption,1,Observations: Reported,1985,9,16,1986,4,16,1985-09-16,1986-04-16,100000,213,469.4835680751174,19850916
19851116,488,343100,10863,Confirmed Eruption,1,Observations: Reported,1985,11,16,1986,2,16,1985-11-16,1986-02-16,100000,93,1075.268817204301,19851116
19851202,1043,344120,11070,Confirmed Eruption,1,Observations: Reported,1985,12,2,1986,4,20,1985-12-02,1986-04-20,100000,140,714.2857142857143,19851202
19860216,292,341130,10621,Confirmed Eruption,1,Observations: Reported,1986,2,16,1986,6,16,1986-02-16,1986-06-16,100000,121,826.4462809917355,19860216
19861231,1067,345020,11102,Confirmed Eruption,1,Observations: Reported,1986,12,31,1986,12,31,1986-12-31,1986-12-31,100000,1,100000.0,19861231
19870105,175,342090,10731,Confirmed Eruption,1,Observations: Reported,1987,1,5,1987,2,16,1987-01-05,1987-02-16,100000,43,2325.5813953488373,19870105
19870215,1031,344100,11030,Confirmed Eruption,1,Observations: Reported,1987,2,15,1987,2,22,1987-02-15,1987-02-22,100000,8,12500.0,19870215
19870401,1068,345020,11103,Confirmed Eruption,1,Observations: Reported,1987,4,1,1987,4,1,1987-04-01,1987-04-01,100000,1,100000.0,19870401
19870616,207,345040,11183,Confirmed Eruption,2,Observations: Reported,1987,6,16,1990,6,16,1987-06-16,1990-06-16,5000000,1097,4557.88514129444,19870616
19870702,1237,341040,10471,Confirmed Eruption,1,Observations: Reported,1987,7,2,1987,7,2,1987-07-02,1987-07-02,100000,1,100000.0,19870702
19871116,537,344040,10932,Confirmed Eruption,1,Observations: Reported,1987,11,16,1987,11,16,1987-11-16,1987-11-16,100000,1,100000.0,19871116
19880615,1238,341040,10472,Uncertain Eruption,2,unknown,1988,6,15,1988,6,15,1988-06-15,1988-06-15,5000000,1,5000000.0,19880615
19880616,1044,344120,11071,Confirmed Eruption,2,Observations: Reported,1988,6,16,1988,6,16,1988-06-16,1988-06-16,5000000,1,5000000.0,19880616
19890219,664,351080,11372,Confirmed Eruption,2,Observations: Reported,1989,2,19,1989,5,9,1989-02-19,1989-05-09,5000000,80,62500.0,19890219
19890220,1032,344100,11031,Confirmed Eruption,1,Observations: Reported,1989,2,20,1989,11,16,1989-02-20,1989-11-16,100000,270,370.3703703703704,19890220
19900104,806,342110,10762,Confirmed Eruption,3,Observations: Reported,1990,1,4,2000,3,1,1990-01-04,2000-03-01,50000000,3710,13477.088948787063,19900104
19900107,665,351080,11373,Confirmed Eruption,2,Observations: Reported,1990,1,7,1992,7,16,1990-01-07,1992-07-16,5000000,922,5422.993492407809,19900107
19900416,779,352020,11493,Confirmed Eruption,1,Observations: Reported,1990,4,16,1990,5,10,1990-04-16,1990-05-10,100000,25,4000.0,19900416
19910301,1239,341040,10473,Confirmed Eruption,2,Observations: Reported,1991,3,1,1991,10,16,1991-03-01,1991-10-16,5000000,230,21739.130434782608,19910301
19910306,208,345040,11184,Confirmed Eruption,1,Observations: Reported,1991,3,6,1991,9,16,1991-03-06,1991-09-16,100000,195,512.8205128205128,19910306
19910507,1058,345020,11104,Confirmed Eruption,2,Observations: Reported,1991,5,7,1992,9,16,1991-05-07,1992-09-16,5000000,499,10020.040080160321,19910507
19920216,209,345040,11185,Confirmed Eruption,1,Observations: Reported,1992,2,16,1992,3,16,1992-02-16,1992-03-16,100000,30,3333.3333333333335,19920216
19920409,1018,344070,10965,Confirmed Eruption,3,Observations: Reported,1992,4,9,1992,4,14,1992-04-09,1992-04-14,50000000,6,8333333.333333333,19920409
19930114,666,351080,11374,Confirmed Eruption,2,Observations: Reported,1993,1,14,1993,6,7,1993-01-14,1993-06-07,5000000,145,34482.75862068965,19930114
19930309,780,352020,11494,Confirmed Eruption,1,Observations: Reported,1993,3,9,1993,3,12,1993-03-09,1993-03-12,100000,4,25000.0,19930309
19930506,435,352080,11642,Uncertain Eruption,1,unknown,1993,5,6,1993,5,6,1993-05-06,1993-05-06,100000,1,100000.0,19930506
19930616,1033,344100,11032,Confirmed Eruption,1,Observations: Reported,1993,6,16,1994,11,16,1993-06-16,1994-11-16,100000,519,192.67822736030828,19930616
19940316,210,345040,11187,Confirmed Eruption,2,Observations: Reported,1994,3,16,1994,10,16,1994-03-16,1994-10-16,5000000,215,23255.81395348837,19940316
19940721,1240,341040,10474,Confirmed Eruption,1,Observations: Reported,1994,7,21,1994,7,21,1994-07-21,1994-07-21,100000,1,100000.0,19940721
19940731,538,344040,10933,Confirmed Eruption,2,Observations: Reported,1994,7,31,1994,8,12,1994-07-31,1994-08-12,5000000,13,384615.3846153846,19940731
19941208,223,345060,11232,Uncertain Eruption,2,Observations: Reported,1994,12,8,1994,12,8,1994-12-08,1994-12-08,5000000,1,5000000.0,19941208
19941221,287,341090,10550,Confirmed Eruption,2,Observations: Reported,1994,12,21,1995,10,5,1994-12-21,1995-10-05,5000000,289,17301.038062283737,19941221
19950112,489,343100,10864,Confirmed Eruption,1,Observations: Reported,1995,1,12,1995,4,19,1995-01-12,1995-04-19,100000,98,1020.4081632653061,19950112
19950529,1019,344070,10966,Confirmed Eruption,2,Observations: Reported,1995,5,29,1995,12,6,1995-05-29,1995-12-06,5000000,192,26041.666666666668,19950529
19951106,1059,345020,11105,Confirmed Eruption,2,Observations: Reported,1995,11,6,1995,11,13,1995-11-06,1995-11-13,5000000,8,625000.0,19951106
19960305,288,341090,10551,Confirmed Eruption,3,Observations: Reported,1996,3,5,2003,11,22,1996-03-05,2003-11-22,50000000,2819,17736.7860943597,19960305
19960408,211,345040,11188,Confirmed Eruption,1,Observations: Reported,1996,4,8,1996,4,8,1996-04-08,1996-04-08,100000,1,100000.0,19960408
19961205,1034,344100,11033,Confirmed Eruption,1,Observations: Reported,1996,12,5,1996,12,5,1996-12-05,1996-12-05,100000,1,100000.0,19961205
19970316,781,352020,11495,Confirmed Eruption,1,Observations: Reported,1997,3,16,1997,10,18,1997-03-16,1997-10-18,100000,217,460.8294930875576,19970316
19970519,522,344020,10886,Confirmed Eruption,1,Observations: Reported,1997,5,19,1997,7,7,1997-05-19,1997-07-07,100000,50,2000.0,19970519
19970603,1035,344100,11034,Confirmed Eruption,1,Observations: Reported,1997,6,3,1997,11,17,1997-06-03,1997-11-17,100000,168,595.2380952380952,19970603
19971122,1241,341040,10475,Confirmed Eruption,3,Observations: Reported,1997,11,22,2011,6,21,1997-11-22,2011-06-21,50000000,4960,10080.645161290322,19971122
19971231,490,343100,10865,Confirmed Eruption,1,Observations: Reported,1997,12,31,1997,12,31,1997-12-31,1997-12-31,100000,1,100000.0,19971231
19980215,1060,345020,11106,Confirmed Eruption,2,Observations: Reported,1998,2,15,1998,9,16,1998-02-15,1998-09-16,5000000,214,23364.48598130841,19980215
19980807,782,352020,11496,Confirmed Eruption,3,Observations: Reported,1998,8,7,2001,5,25,1998-08-07,2001-05-25,50000000,1023,48875.85532746823,19980807
19980914,1036,344100,11035,Confirmed Eruption,1,Observations: Reported,1998,9,14,1998,9,14,1998-09-14,1998-09-14,100000,1,100000.0,19980914
19990501,513,344020,10887,Confirmed Eruption,2,Observations: Reported,1999,5,1,2000,6,16,1999-05-01,2000-06-16,5000000,413,12106.537530266343,19990501
19990521,176,342090,10732,Confirmed Eruption,2,Observations: Reported,1999,5,21,2000,12,9,1999-05-21,2000-12-09,5000000,569,8787.346221441125,19990521
19990521,539,344040,10934,Confirmed Eruption,2,Observations: Reported,1999,5,21,2000,9,6,1999-05-21,2000-09-06,5000000,475,10526.315789473685,19990521
19990805,1020,344070,10970,Confirmed Eruption,2,Observations: Reported,1999,8,5,1999,8,7,1999-08-05,1999-08-07,5000000,3,1666666.6666666667,19990805
19991005,436,352080,11643,Confirmed Eruption,3,Observations: Reported,1999,10,5,2009,7,8,1999-10-05,2009-07-08,50000000,3565,14025.245441795232,19991005
19991122,1025,344100,11036,Confirmed Eruption,1,Observations: Reported,1999,11,22,2000,3,2,1999-11-22,2000-03-02,100000,102,980.3921568627451,19991122
19991227,1045,344120,11072,Confirmed Eruption,1,Observations: Reported,1999,12,27,1999,12,29,1999-12-27,1999-12-29,100000,3,33333.333333333336,19991227
20000321,667,351080,11375,Confirmed Eruption,1,Observations: Reported,2000,3,21,2000,5,18,2000-03-21,2000-05-18,100000,59,1694.915254237288,20000321
20000816,807,342110,10763,Confirmed Eruption,1,Observations: Reported,2000,8,16,2001,7,5,2000-08-16,2001-07-05,100000,324,308.641975308642,20000816
20010117,540,344040,10935,Confirmed Eruption,1,Observations: Reported,2001,1,17,2001,12,19,2001-01-17,2001-12-19,100000,337,296.7359050445104,20010117
20010423,1026,344100,11037,Confirmed Eruption,1,Observations: Reported,2001,4,23,2001,4,25,2001-04-23,2001-04-25,100000,3,33333.333333333336,20010423
20010511,514,344020,10888,Confirmed Eruption,1,Observations: Reported,2001,5,11,2001,12,9,2001-05-11,2001-12-09,100000,213,469.4835680751174,20010511
20011031,805,342110,19880,Confirmed Eruption,1,Observations: Reported,2001,10,31,2001,10,31,2001-10-31,2001-10-31,100000,1,100000.0,20011031
20011126,783,352020,11497,Confirmed Eruption,1,Observations: Reported,2001,11,26,2001,11,26,2001-11-26,2001-11-26,100000,1,100000.0,20011126
20020104,170,342090,10733,Confirmed Eruption,3,Observations: Reported,2002,1,4,2024,12,19,2002-01-04,2024-12-19,50000000,8386,5962.318149296447,20020104
20020116,491,343100,10866,Confirmed Eruption,1,Observations: Reported,2002,1,16,2002,1,16,2002-01-16,2002-01-16,100000,1,100000.0,20020116
20020416,773,352020,11498,Confirmed Eruption,1,Observations: Reported,2002,4,16,2002,4,16,2002-04-16,2002-04-16,100000,1,100000.0,20020416
20020529,515,344020,10889,Confirmed Eruption,1,Observations: Reported,2002,5,29,2002,12,16,2002-05-29,2002-12-16,100000,202,495.0495049504951,20020529
20020530,808,342110,19886,Confirmed Eruption,1,Observations: Reported,2002,5,30,2002,6,17,2002-05-30,2002-06-17,100000,19,5263.1578947368425,20020530
20020607,656,351080,11376,Confirmed Eruption,1,Observations: Reported,2002,6,7,2002,6,7,2002-06-07,2002-06-07,100000,1,100000.0,20020607
20021011,774,352020,11499,Confirmed Eruption,1,Observations: Reported,2002,10,11,2002,12,7,2002-10-11,2002-12-07,100000,58,1724.1379310344828,20021011
20021103,771,352010,11446,Confirmed Eruption,4,Observations: Reported,2002,11,3,2003,1,10,2002-11-03,2003-01-10,500000000,69,7246376.811594203,20021103
20030417,775,352020,11500,Uncertain Eruption,1,unknown,2003,4,17,2003,4,17,2003-04-17,2003-04-17,100000,1,100000.0,20030417
20030617,516,344020,10890,Confirmed Eruption,1,Observations: Reported,2003,6,17,2004,6,13,2003-06-17,2004-06-13,100000,363,275.4820936639118,20030617
20030922,1027,344100,11038,Confirmed Eruption,1,Observations: Reported,2003,9,22,2003,12,12,2003-09-22,2003-12-12,100000,82,1219.5121951219512,20030922
20040331,530,344040,10937,Confirmed Eruption,1,Observations: Reported,2004,3,31,2004,3,31,2004-03-31,2004-03-31,100000,1,100000.0,20040331
20040526,289,341090,10552,Confirmed Eruption,2,Observations: Reported,2004,5,26,2004,5,26,2004-05-26,2004-05-26,5000000,1,5000000.0,20040526
20040704,1028,344100,11039,Uncertain Eruption,1,unknown,2004,7,4,2004,7,4,2004-07-04,2004-07-04,100000,1,100000.0,20040704
20040716,657,351080,11377,Confirmed Eruption,3,Observations: Reported,2004,7,16,2005,2,7,2004-07-16,2005-02-07,50000000,207,241545.89371980677,20040716
20040719,809,342110,19887,Confirmed Eruption,3,Observations: Reported,2004,7,19,2005,9,11,2004-07-19,2005-09-11,50000000,420,119047.61904761905,20040719
20041105,531,344040,10938,Confirmed Eruption,1,Observations: Reported,2004,11,5,2005,1,29,2004-11-05,2005-01-29,100000,86,1162.7906976744187,20041105
20041107,772,352010,11447,Confirmed Eruption,2,Observations: Reported,2004,11,7,2006,3,16,2004-11-07,2006-03-16,5000000,495,10101.0101010101,20041107
20041203,517,344020,10891,Confirmed Eruption,1,Observations: Reported,2004,12,3,2004,12,7,2004-12-03,2004-12-07,100000,5,20000.0,20041203
20050109,290,341090,10556,Confirmed Eruption,2,Observations: Reported,2005,1,9,2024,12,19,2005-01-09,2024-12-19,5000000,7285,686.3417982155113,20050109
20050304,1029,344100,11040,Confirmed Eruption,1,Observations: Reported,2005,3,4,2005,3,30,2005-03-04,2005-03-30,100000,27,3703.703703703704,20050304
20050616,1005,343020,10768,Confirmed Eruption,3,Observations: Reported,2005,6,16,2005,10,1,2005-06-16,2005-10-01,50000000,108,462962.962962963,20050616
20050728,1046,344120,11073,Confirmed Eruption,2,Observations: Reported,2005,7,28,2005,11,10,2005-07-28,2005-11-10,5000000,106,47169.811320754714,20050728
20051113,518,344020,10892,Confirmed Eruption,2,Observations: Reported,2005,11,13,2006,5,27,2005-11-13,2006-05-27,5000000,196,25510.20408163265,20051113
20051124,658,351080,11378,Confirmed Eruption,2,Observations: Reported,2005,11,24,2006,7,12,2005-11-24,2006-07-12,5000000,231,21645.021645021647,20051124
20060309,803,342110,22213,Confirmed Eruption,3,Observations: Reported,2006,3,9,2010,10,26,2006-03-09,2010-10-26,50000000,1693,29533.372711163614,20060309
20060324,202,345040,11189,Confirmed Eruption,1,Observations: Reported,2006,3,24,2006,3,24,2006-03-24,2006-03-24,100000,1,100000.0,20060324
20060804,1030,344100,11041,Confirmed Eruption,1,Observations: Reported,2006,8,4,2006,10,25,2006-08-04,2006-10-25,100000,83,1204.8192771084337,20060804
20060804,532,344040,10939,Confirmed Eruption,1,Observations: Reported,2006,8,4,2006,8,6,2006-08-04,2006-08-06,100000,3,33333.333333333336,20060804
20060901,1047,344120,11074,Confirmed Eruption,2,Observations: Reported,2006,9,1,2006,9,21,2006-09-01,2006-09-21,5000000,21,238095.2380952381,20060901
20060925,203,345040,11190,Confirmed Eruption,1,Observations: Reported,2006,9,25,2006,12,16,2006-09-25,2006-12-16,100000,83,1204.8192771084337,20060925
20061211,533,344040,10940,Confirmed Eruption,1,Observations: Reported,2006,12,11,2007,2,17,2006-12-11,2007-02-17,100000,69,1449.2753623188405,20061211
20070209,1038,344120,11075,Confirmed Eruption,1,Observations: Reported,2007,2,9,2007,7,10,2007-02-09,2007-07-10,100000,152,657.8947368421053,20070209
20070219,77,351050,11312,Confirmed Eruption,3,Observations: Reported,2007,2,19,2007,5,28,2007-02-19,2007-05-28,50000000,99,505050.50505050505,20070219
20070315,766,352010,11448,Confirmed Eruption,2,Observations: Reported,2007,3,15,2007,10,11,2007-03-15,2007-10-11,5000000,211,23696.682464454978,20070315
20070612,534,344040,10941,Uncertain Eruption,1,unknown,2007,6,12,2007,6,12,2007-06-12,2007-06-12,100000,1,100000.0,20070612
20071004,659,351080,11379,Confirmed Eruption,3,Observations: Reported,2007,10,4,2008,1,17,2007-10-04,2008-01-17,50000000,106,471698.11320754717,20071004
20071028,527,344040,10942,Confirmed Eruption,1,Observations: Reported,2007,10,28,2008,2,18,2007-10-28,2008-02-18,100000,114,877.1929824561404,20071028
20071108,507,344020,10893,Confirmed Eruption,1,Observations: Reported,2007,11,8,2007,11,8,2007-11-08,2007-11-08,100000,1,100000.0,20071108
20071124,1039,344120,11076,Confirmed Eruption,2,Observations: Reported,2007,11,24,2007,12,20,2007-11-24,2007-12-20,5000000,27,185185.1851851852,20071124
20080102,78,351050,11313,Confirmed Eruption,2,Observations: Reported,2008,1,2,2008,4,16,2008-01-02,2008-04-16,5000000,106,47169.811320754714,20080102
20080113,204,345040,11191,Confirmed Eruption,1,Observations: Reported,2008,1,13,2008,1,13,2008-01-13,2008-01-13,100000,1,100000.0,20080113
20080201,776,352020,11501,Uncertain Eruption,1,unknown,2008,2,1,2008,2,1,2008-02-01,2008-02-01,100000,1,100000.0,20080201
20080429,1022,344100,11042,Confirmed Eruption,1,Observations: Reported,2008,4,29,2008,12,17,2008-04-29,2008-12-17,100000,233,429.18454935622316,20080429
20080622,508,344020,10894,Confirmed Eruption,1,Observations: Reported,2008,6,22,2008,8,5,2008-06-22,2008-08-05,100000,45,2222.222222222222,20080622
20080705,528,344040,10943,Confirmed Eruption,1,Observations: Reported,2008,7,5,2008,7,5,2008-07-05,2008-07-05,100000,1,100000.0,20080705
20080727,767,352010,11449,Confirmed Eruption,2,Observations: Reported,2008,7,27,2024,12,19,2008-07-27,2024-12-19,5000000,5990,834.7245409015025,20080727
20080730,1040,344120,11077,Confirmed Eruption,1,Observations: Reported,2008,7,30,2008,7,30,2008-07-30,2008-07-30,100000,1,100000.0,20080730
20081021,660,351080,11380,Confirmed Eruption,3,Observations: Reported,2008,10,21,2010,1,2,2008-10-21,2010-01-02,50000000,439,113895.21640091116,20081021
20081026,79,351050,11314,Confirmed Eruption,3,Observations: Reported,2008,10,26,2012,1,14,2008-10-26,2012-01-14,50000000,1176,42517.00680272109,20081026
20081121,509,344020,10895,Confirmed Eruption,1,Observations: Reported,2008,11,21,2008,11,21,2008-11-21,2008-11-21,100000,1,100000.0,20081121
20090112,205,345040,11192,Confirmed Eruption,1,Observations: Reported,2009,1,12,2009,3,21,2009-01-12,2009-03-21,100000,69,1449.2753623188405,20090112
20090216,777,352020,11502,Uncertain Eruption,1,unknown,2009,2,16,2009,2,17,2009-02-16,2009-02-17,100000,2,50000.0,20090216
20090906,510,344020,10896,Confirmed Eruption,2,Observations: Reported,2009,9,6,2009,12,26,2009-09-06,2009-12-26,5000000,112,44642.857142857145,20090906
20091116,206,345040,11193,Confirmed Eruption,1,Observations: Reported,2009,11,16,2014,10,13,2009-11-16,2014-10-13,100000,1793,55.77244841048522,20091116
20091211,1041,344120,11080,Confirmed Eruption,1,Observations: Reported,2009,12,11,2011,3,12,2009-12-11,2011-03-12,100000,457,218.8183807439825,20091211
20100101,437,352080,11644,Confirmed Eruption,3,Observations: Reported,2010,1,1,2010,8,1,2010-01-01,2010-08-01,50000000,213,234741.78403755868,20100101
20100105,228,345070,11247,Confirmed Eruption,2,Observations: Reported,2010,1,5,2010,3,7,2010-01-05,2010-03-07,5000000,62,80645.16129032258,20100105
